"","d$nombre_act","d$latitud","d$longitud"
"1912","Inmobiliarias y corredores de bienes raíces",19.41201202,-99.19075833
"1913","Inmobiliarias y corredores de bienes raíces",19.45830323,-99.21021488
"1914","Inmobiliarias y corredores de bienes raíces",19.43479196,-99.12682812
"1915","Inmobiliarias y corredores de bienes raíces",19.41579924,-99.14143825
"1916","Inmobiliarias y corredores de bienes raíces",19.42730577,-99.20369545
"1917","Inmobiliarias y corredores de bienes raíces",19.41176344,-99.17349564
"1918","Inmobiliarias y corredores de bienes raíces",19.4282286,-99.20003522
"1919","Inmobiliarias y corredores de bienes raíces",19.39486195,-99.17422761
"1920","Inmobiliarias y corredores de bienes raíces",19.42541221,-99.17766424
"1921","Inmobiliarias y corredores de bienes raíces",19.42522362,-99.20351346
"1922","Inmobiliarias y corredores de bienes raíces",19.38650913,-99.13368463
"1923","Inmobiliarias y corredores de bienes raíces",19.42461755,-99.1655352
"1924","Inmobiliarias y corredores de bienes raíces",19.43641745,-99.18324972
"1925","Inmobiliarias y corredores de bienes raíces",19.42875983,-99.15279938
"1926","Inmobiliarias y corredores de bienes raíces",19.42907125,-99.21615609
"1927","Inmobiliarias y corredores de bienes raíces",19.42954389,-99.21511068
"1928","Inmobiliarias y corredores de bienes raíces",19.42311415,-99.16869235
"1929","Inmobiliarias y corredores de bienes raíces",19.42339212,-99.21244834
"1930","Inmobiliarias y corredores de bienes raíces",19.43189218,-99.16468851
"1931","Inmobiliarias y corredores de bienes raíces",19.4049154,-99.24130613
"1932","Inmobiliarias y corredores de bienes raíces",19.39743671,-99.17140783
"1933","Inmobiliarias y corredores de bienes raíces",19.3822899,-99.17392665
"1934","Inmobiliarias y corredores de bienes raíces",19.4049154,-99.24130613
"1935","Inmobiliarias y corredores de bienes raíces",19.42036093,-99.16495057
"1936","Inmobiliarias y corredores de bienes raíces",19.42961041,-99.20293199
"1937","Inmobiliarias y corredores de bienes raíces",19.39379083,-99.23951077
"1938","Inmobiliarias y corredores de bienes raíces",19.42281268,-99.16534948
"1939","Inmobiliarias y corredores de bienes raíces",19.42820747,-99.20000208
"1940","Inmobiliarias y corredores de bienes raíces",19.43084484,-99.16688255
"1941","Inmobiliarias y corredores de bienes raíces",19.42202232,-99.20588574
"1942","Inmobiliarias y corredores de bienes raíces",19.40845149,-99.16580155
"1943","Inmobiliarias y corredores de bienes raíces",19.40785062,-99.16946373
"1944","Inmobiliarias y corredores de bienes raíces",19.43781282,-99.18611439
"1945","Inmobiliarias y corredores de bienes raíces",19.40165621,-99.16864896
"1946","Inmobiliarias y corredores de bienes raíces",19.39353795,-99.23782113
"1947","Inmobiliarias y corredores de bienes raíces",19.42408692,-99.20442654
"1948","Inmobiliarias y corredores de bienes raíces",19.43149646,-99.18861868
"1949","Inmobiliarias y corredores de bienes raíces",19.39486195,-99.17422761
"1950","Inmobiliarias y corredores de bienes raíces",19.4042273,-99.13251191
"1951","Inmobiliarias y corredores de bienes raíces",19.42947179,-99.20966046
"1952","Inmobiliarias y corredores de bienes raíces",19.3938252,-99.16161073
"1953","Inmobiliarias y corredores de bienes raíces",19.40456514,-99.23977335
"1954","Inmobiliarias y corredores de bienes raíces",19.42604422,-99.19183712
"1955","Inmobiliarias y corredores de bienes raíces",19.40176958,-99.16904069
"1956","Inmobiliarias y corredores de bienes raíces",19.42091958,-99.16407125
"1957","Inmobiliarias y corredores de bienes raíces",19.4096399,-99.18418323
"1958","Inmobiliarias y corredores de bienes raíces",19.37729356,-99.18730305
"1959","Inmobiliarias y corredores de bienes raíces",19.40814451,-99.16547239
"1960","Inmobiliarias y corredores de bienes raíces",19.42953993,-99.20279105
"1961","Inmobiliarias y corredores de bienes raíces",19.37993114,-99.16897816
"1962","Inmobiliarias y corredores de bienes raíces",19.37880649,-99.15511585
"1963","Inmobiliarias y corredores de bienes raíces",19.39121854,-99.17359065
"1964","Inmobiliarias y corredores de bienes raíces",19.43319353,-99.13844197
"1965","Inmobiliarias y corredores de bienes raíces",19.40624803,-99.16672309
"1966","Inmobiliarias y corredores de bienes raíces",19.42930927,-99.14623207
"1967","Inmobiliarias y corredores de bienes raíces",19.41493812,-99.16369238
"1968","Inmobiliarias y corredores de bienes raíces",19.4306929,-99.16644192
"1969","Inmobiliarias y corredores de bienes raíces",19.37264157,-99.17567213
"1970","Inmobiliarias y corredores de bienes raíces",19.43584817,-99.16946503
"1971","Inmobiliarias y corredores de bienes raíces",19.40324724,-99.15187166
"1972","Inmobiliarias y corredores de bienes raíces",19.42931095,-99.20168962
"1973","Inmobiliarias y corredores de bienes raíces",19.36791845,-99.17849094
"1974","Inmobiliarias y corredores de bienes raíces",19.3937994,-99.1722223
"1975","Inmobiliarias y corredores de bienes raíces",19.42448085,-99.20430984
"1976","Inmobiliarias y corredores de bienes raíces",19.41412161,-99.17031793
"1977","Inmobiliarias y corredores de bienes raíces",19.40634567,-99.23861054
"1978","Inmobiliarias y corredores de bienes raíces",19.3931462,-99.16651792
"1979","Inmobiliarias y corredores de bienes raíces",19.43470026,-99.19746625
"1980","Inmobiliarias y corredores de bienes raíces",19.39469531,-99.17352978
"1981","Inmobiliarias y corredores de bienes raíces",19.39874735,-99.18358598
"1982","Inmobiliarias y corredores de bienes raíces",19.39474468,-99.17373656
"1983","Inmobiliarias y corredores de bienes raíces",19.37108043,-99.16793196
"1984","Inmobiliarias y corredores de bienes raíces",19.43345973,-99.14596973
"1985","Inmobiliarias y corredores de bienes raíces",19.37763566,-99.1768689
"1986","Inmobiliarias y corredores de bienes raíces",19.39583259,-99.15967994
"1987","Inmobiliarias y corredores de bienes raíces",19.42528902,-99.20432662
"1988","Inmobiliarias y corredores de bienes raíces",19.37350846,-99.17971771
"1989","Inmobiliarias y corredores de bienes raíces",19.42702833,-99.19576422
"1990","Inmobiliarias y corredores de bienes raíces",19.43586158,-99.18304032
"1991","Inmobiliarias y corredores de bienes raíces",19.39486195,-99.17422761
"1992","Inmobiliarias y corredores de bienes raíces",19.43599675,-99.15272971
"1993","Inmobiliarias y corredores de bienes raíces",19.41181591,-99.1744418
"1994","Inmobiliarias y corredores de bienes raíces",19.43193225,-99.18084034
"1995","Inmobiliarias y corredores de bienes raíces",19.42940087,-99.17298194
"1996","Inmobiliarias y corredores de bienes raíces",19.42769495,-99.20771197
"1997","Inmobiliarias y corredores de bienes raíces",19.39371721,-99.23949664
"1998","Inmobiliarias y corredores de bienes raíces",19.42508902,-99.17845248
"1999","Inmobiliarias y corredores de bienes raíces",19.42509496,-99.16214605
"2000","Inmobiliarias y corredores de bienes raíces",19.40843813,-99.17403783
"2001","Inmobiliarias y corredores de bienes raíces",19.43520092,-99.18371498
"2002","Inmobiliarias y corredores de bienes raíces",19.41299763,-99.16477359
"2003","Inmobiliarias y corredores de bienes raíces",19.41115458,-99.1819948
"2004","Inmobiliarias y corredores de bienes raíces",19.42602288,-99.16854862
"2005","Inmobiliarias y corredores de bienes raíces",19.40163028,-99.1542349
"2006","Inmobiliarias y corredores de bienes raíces",19.36559866,-99.17241056
"2007","Inmobiliarias y corredores de bienes raíces",19.43132067,-99.20062953
"2008","Inmobiliarias y corredores de bienes raíces",19.43581102,-99.15119224
"2009","Inmobiliarias y corredores de bienes raíces",19.37449207,-99.17371001
"2010","Inmobiliarias y corredores de bienes raíces",19.38088276,-99.18292812
"2011","Inmobiliarias y corredores de bienes raíces",19.42014073,-99.16492954
"2012","Inmobiliarias y corredores de bienes raíces",19.40597737,-99.23874518
"2013","Inmobiliarias y corredores de bienes raíces",19.43409629,-99.18060513
"2014","Inmobiliarias y corredores de bienes raíces",19.37759589,-99.17435442
"2015","Inmobiliarias y corredores de bienes raíces",19.40602974,-99.17535971
"2016","Inmobiliarias y corredores de bienes raíces",19.43085973,-99.14230056
"2017","Inmobiliarias y corredores de bienes raíces",19.44568663,-99.18939255
"2018","Inmobiliarias y corredores de bienes raíces",19.4497778,-99.15974609
"2019","Inmobiliarias y corredores de bienes raíces",19.38765595,-99.15163656
"2020","Inmobiliarias y corredores de bienes raíces",19.40038435,-99.23308021
"2021","Inmobiliarias y corredores de bienes raíces",19.43282097,-99.17891555
"2022","Inmobiliarias y corredores de bienes raíces",19.43338001,-99.15078838
"2023","Inmobiliarias y corredores de bienes raíces",19.45876267,-99.14537541
